# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=40
# for k=1.04768e-05 to 26.3433 h/Mpc,
# number of wavenumbers equal to 126
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:phi                   11:psi                   12:h                     13:h_prime               14:eta                   15:eta_prime             16:H_T_Nb_prime          17:t_g                   18:t_b                   19:t_cdm                 20:t_ur                  21:t_ncdm[0]             22:t_ncdm[1]             23:t_ncdm[2]             24:t_tot                 25:shear_ncdm[0]         26:shear_ncdm[1]         27:shear_ncdm[2]         28:cs2_ncdm[0]           29:cs2_ncdm[1]           30:cs2_ncdm[2]           31:l3_ncdm[0]            32:l3_ncdm[1]            33:l3_ncdm[2]         
       1.662187984861e+00      -1.685144011548e-03      -1.405563403236e+03      -1.623804005410e+03      -1.684540648946e-03      -4.734234223028e-02      -4.734234223028e-02      -4.734234223027e-02      -1.552864425273e+03       1.220532214097e-03       1.220532214647e-03       3.247607874286e+03       2.563677387226e+00       2.042684771770e-03      -2.796634037779e-08       4.404110176284e-08      -4.046619461896e-08       1.268225289712e+00       1.281838653755e+00      -3.985791936140e-08       1.130165737555e-04       1.130165737545e-04       1.130165737524e-04       1.246359709283e+00      -1.515838965528e-05      -1.515838965484e-05      -1.515838965569e-05       2.331382100080e-02       2.331382100081e-02       2.331382100080e-02       4.608084798061e-04       4.608084798136e-04       4.608084798104e-04 
       2.092524172165e+00      -1.141710604897e-03      -1.509229183737e+03      -1.743531725171e+03      -1.141301819570e-03      -3.236568663733e-02      -3.236568663742e-02      -3.236568663735e-02      -1.667365754650e+03       8.269245670505e-04       8.269245672073e-04       3.487063357833e+03       2.752709525215e+00       1.383941946707e-03      -1.894897519217e-08       3.038093520035e-08      -2.687810543158e-08       1.361739433998e+00       1.376354736141e+00      -2.646599050604e-08      -5.026365523405e-05      -5.026365518047e-05      -5.026365525033e-05       1.338257102336e+00      -5.997102146843e-06      -5.997102147604e-06      -5.997102141349e-06       2.342060155925e-02       2.342060155925e-02       2.342060155930e-02       8.182394293109e-05       8.182394284753e-05       8.182394294880e-05 
       2.634331689392e+00      -7.703177569410e-04      -1.613894655237e+03      -1.864419641222e+03      -7.700419475237e-04      -2.193300154860e-02      -2.193300154864e-02      -2.193300154865e-02      -1.782975973989e+03       5.579310909509e-04       5.579310910354e-04       3.728839220029e+03       2.943572853077e+00       9.337539659787e-04      -1.278429909326e-08       2.025400672726e-08      -1.837694699880e-08       1.456155499762e+00       1.471786408439e+00      -1.809889056005e-08       8.461820648414e-05       8.461820646730e-05       8.461820645758e-05       1.431049234315e+00      -5.813039021568e-06      -5.813039021701e-06      -5.813039018839e-06       2.310253367654e-02       2.310253367657e-02       2.310253367659e-02       1.578250915678e-05       1.578250920103e-05       1.578250920508e-05 
       3.316427106788e+00      -5.178116141935e-04      -1.719404336579e+03      -1.986290271711e+03      -5.176262157134e-04      -1.451498591534e-02      -1.451498591535e-02      -1.451498591534e-02      -1.899525048340e+03       3.750421655330e-04       3.750421655246e-04       3.972580501462e+03       3.135986989492e+00       6.276708601337e-04      -8.594440604714e-09       1.345758551005e-08      -1.251264554864e-08       1.551332301926e+00       1.567993482420e+00      -1.232573644852e-08      -7.140599299540e-05      -7.140599299699e-05      -7.140599299269e-05       1.524589392790e+00       1.998926987700e-06       1.998926987826e-06       1.998926987673e-06       2.283030042821e-02       2.283030042821e-02       2.283030042822e-02       2.095108932017e-04       2.095108932017e-04       2.095108931919e-04 
       4.175134361098e+00      -3.468926300937e-04      -1.825573315215e+03      -2.108941419969e+03      -3.467684296695e-04      -9.918471443465e-03      -9.918471443471e-03      -9.918471443475e-03      -2.016818107568e+03       2.512475324126e-04       2.512475323596e-04       4.217882811828e+03       3.329630752486e+00       4.204881113939e-04      -5.758018477435e-09       9.762938353892e-09      -7.636329600062e-09       1.647106748798e+00       1.664815368732e+00      -7.511117076635e-09      -1.139457329708e-04      -1.139457329368e-04      -1.139457329768e-04       1.618727644256e+00       8.719354716976e-06       8.719354715406e-06       8.719354719987e-06       2.350078553846e-02       2.350078553848e-02       2.350078553853e-02       1.335255380040e-04       1.335255379854e-04       1.335255380094e-04 
       5.256182744842e+00      -2.316792324911e-04      -1.932354488369e+03      -2.232318804473e+03      -2.315962845097e-04      -6.628421424963e-03      -6.628421424982e-03      -6.628421424969e-03      -2.134803198925e+03       1.678003716115e-04       1.678003715642e-04       4.464637590170e+03       3.524419302821e+00       2.808309633411e-04      -3.845874539133e-09       6.776985185176e-09      -4.844262108105e-09       1.743429899832e+00       1.762209646650e+00      -4.760638350212e-09      -7.054418643998e-06      -7.054418632954e-06      -7.054418631605e-06       1.713422302670e+00       1.149193859320e-05       1.149193859356e-05       1.149193859246e-05       2.348733214481e-02       2.348733214480e-02       2.348733214478e-02      -1.550764333017e-05      -1.550764335399e-05      -1.550764334051e-05 
       6.617142026515e+00      -1.543006447805e-04      -2.039651057756e+03      -2.356323896518e+03      -1.542454027901e-04      -4.372865896132e-03      -4.372865896112e-03      -4.372865896079e-03      -2.253384343795e+03       1.117558705759e-04       1.117558705843e-04       4.712647780529e+03       3.720195689590e+00       1.870349355747e-04      -2.561883855631e-09       3.780712700073e-09      -3.960630543372e-09       1.840212542597e+00       1.860097840890e+00      -3.904938742544e-09      -6.729456096882e-05      -6.729456093979e-05      -6.729456091957e-05       1.808590002655e+00      -3.488458145223e-06      -3.488458146009e-06      -3.488458148003e-06       2.214643554918e-02       2.214643554944e-02       2.214643554930e-02      -3.125871076576e-06      -3.125871069758e-06      -3.125871066864e-06 
       8.330488250631e+00      -1.024998800736e-04      -2.147286161699e+03      -2.480786337191e+03      -1.024631858057e-04      -2.964988464943e-03      -2.964988464955e-03      -2.964988464934e-03      -2.372394154004e+03       7.423725735014e-05       7.423725734404e-05       4.961572666072e+03       3.916686057057e+00       1.242438419538e-04      -1.702302940567e-09       2.969720276906e-09      -2.174181130302e-09       1.937300078541e+00       1.958343026391e+00      -2.137188406784e-09      -2.407545891653e-05      -2.407545887091e-05      -2.407545892655e-05       1.904099195547e+00       3.957989571393e-06       3.957989574752e-06       3.957989571410e-06       2.339580577181e-02       2.339580577173e-02       2.339580577190e-02      -2.075800060289e-05      -2.075800066033e-05      -2.075800062083e-05 
       1.048746335137e+01      -6.792704346595e-05      -2.255130954050e+03      -2.605599787078e+03      -6.790272841861e-05      -1.955248388537e-03      -1.955248388541e-03      -1.955248388539e-03      -2.491725334875e+03       4.919661722462e-05       4.919661722202e-05       5.211199568646e+03       4.113717379804e+00       8.233588312347e-05      -1.128619497222e-09       1.984145541877e-09      -1.426225603542e-09       2.034575392511e+00       2.056858688500e+00      -1.401713138155e-09       9.407368731561e-05       9.407368730830e-05       9.407368732630e-05       1.999860542531e+00       2.569450568160e-06       2.569450568590e-06       2.569450568450e-06       2.363876509064e-02       2.363876509073e-02       2.363876509052e-02      -1.413380843798e-05      -1.413380843710e-05      -1.413380844327e-05 
       1.320293411830e+01      -4.491816089480e-05      -2.363128683973e+03      -2.730757925560e+03      -4.490208466610e-05      -1.293838359837e-03      -1.293838359843e-03      -1.293838359847e-03      -2.611364046418e+03       3.253138054946e-05       3.253138055222e-05       5.461515847473e+03       4.311273567743e+00       5.444499487516e-05      -7.469255970474e-10       1.117655866476e-09      -1.139327377475e-09       2.131978612154e+00       2.155636782748e+00      -1.123120918406e-09      -8.083972417666e-05      -8.083972421520e-05      -8.083972419572e-05       2.095852141284e+00      -4.145509207020e-06      -4.145509205900e-06      -4.145509205800e-06       2.477373905839e-02       2.477373905857e-02       2.477373905857e-02       2.722874163038e-05       2.722874164027e-05       2.722874163425e-05 
       1.662150927178e+01      -2.964519538461e-05      -2.471282936852e+03      -2.856357598193e+03      -2.963458800918e-05      -8.469395006824e-04      -8.469395006839e-04      -8.469395006814e-04      -2.731390703655e+03       2.146935022485e-05       2.146935022474e-05       5.712715193978e+03       4.509498501269e+00       3.593162736088e-05      -4.935303170176e-10       8.543909401237e-10      -6.368930133429e-10       2.229495534580e+00       2.254749250008e+00      -6.262000308337e-10       8.004102138351e-05       8.004102138389e-05       8.004102138638e-05       2.192141644490e+00       1.147920028010e-07       1.147920029077e-07       1.147920027320e-07       2.471460902324e-02       2.471460902327e-02       2.471460902325e-02      -1.578045773132e-06      -1.578045774042e-06      -1.578045774002e-06 
       2.092524040461e+01      -1.952855046834e-05      -2.579155981214e+03      -2.982098267605e+03      -1.952156574961e-05      -5.781861056055e-04      -5.781861056055e-04      -5.781861056014e-04      -2.851490904640e+03       1.414187728362e-05       1.414187728379e-05       5.964196533620e+03       4.707891344044e+00       2.366841000902e-05      -3.257397675635e-10       5.049175393657e-10      -4.793422676612e-10       2.326738556848e+00       2.353945671550e+00      -4.723014928547e-10      -2.245697891239e-05      -2.245697891422e-05      -2.245697892889e-05       2.288454229818e+00      -5.506274236505e-07      -5.506274236730e-07      -5.506274238572e-07       2.235816458878e-02       2.235816458885e-02       2.235816458892e-02      -2.712515395960e-06      -2.712515395767e-06      -2.712515395210e-06 
       2.634331689327e+01      -1.284284969377e-05      -2.686677825470e+03      -3.108167888060e+03      -1.283825914865e-05      -4.167643060965e-04      -4.167643060926e-04      -4.167643060928e-04      -2.971809022343e+03       9.299422309796e-06       9.299422310121e-06       6.216335775072e+03       4.906720328693e+00       1.556411450747e-05      -2.148701159008e-10       3.250623366335e-10      -3.241751082038e-10       2.423611040264e+00       2.453360164027e+00      -3.195481852198e-10      -7.414649912758e-06      -7.414649901995e-06      -7.414649898951e-06       2.384891939905e+00      -1.937481135590e-06      -1.937481135742e-06      -1.937481135545e-06       2.390470247457e-02       2.390470247410e-02       2.390470247399e-02       5.207977523349e-06       5.207977522633e-06       5.207977522387e-06 
