# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=40
# for k=1.04722e-05 to 26.3317 h/Mpc,
# number of wavenumbers equal to 126
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:phi                   11:psi                   12:h                     13:h_prime               14:eta                   15:eta_prime             16:H_T_Nb_prime          17:t_g                   18:t_b                   19:t_cdm                 20:t_ur                  21:t_ncdm[0]             22:t_ncdm[1]             23:t_ncdm[2]             24:t_tot                 25:shear_ncdm[0]         26:shear_ncdm[1]         27:shear_ncdm[2]         28:cs2_ncdm[0]           29:cs2_ncdm[1]           30:cs2_ncdm[2]           31:l3_ncdm[0]            32:l3_ncdm[1]            33:l3_ncdm[2]         
       2.099236010879e-01      -4.005888334423e-02      -5.321175173870e+02      -6.153326214399e+02      -4.004487511734e-02      -6.759687506647e+00      -6.759687506647e+00      -6.759687506647e+00      -5.713958141874e+02       2.814447529618e-02       2.814445595723e-02       1.230658978529e+03       9.540168911211e-01       4.732148088809e-02      -1.282392389246e-06       2.943943867939e-06      -9.174913089170e-07       4.718071127876e-01       4.770075423273e-01      -9.032332998626e-07       1.003869505276e-02       1.003869505276e-02       1.003869505276e-02       4.510377591881e-01       2.931062029796e-03       2.931062029795e-03       2.931062029793e-03       3.544380777072e-03       3.544380777072e-03       3.544380777072e-03       4.491355873629e-01       4.491355873630e-01       4.491355873630e-01 
       2.169438011918e-01      -3.790170993630e-02      -5.311668974689e+02      -6.229899988581e+02      -3.788847516387e-02      -6.430343980432e+00      -6.430343980433e+00      -6.430343980432e+00      -5.773365008952e+02       2.662644432886e-02       2.662642677806e-02       1.245974037573e+03       9.641877398034e-01       4.477385158718e-02      -1.220115971520e-06       2.785198175747e-06      -8.886042354991e-07       4.760688470721e-01       4.820929947520e-01      -8.751497386540e-07       9.567502311702e-03       9.567502311704e-03       9.567502311702e-03       4.557040811142e-01       2.842411564577e-03       2.842411564579e-03       2.842411564578e-03       3.514098592860e-03       3.514098592860e-03       3.514098592860e-03       4.193882711639e-01       4.193882711638e-01       4.193882711639e-01 
       2.241990821989e-01      -3.594803085529e-02      -5.338070421605e+02      -6.318569046928e+02      -3.593548830417e-02      -6.151474045356e+00      -6.151474045356e+00      -6.151474045356e+00      -5.847889977625e+02       2.525283756412e-02       2.525282250678e-02       1.263708138509e+03       9.767837100135e-01       4.246670361609e-02      -1.160897544347e-06       2.650812822646e-06      -8.446219756532e-07       4.818505661402e-01       4.883910231269e-01      -8.318798103880e-07       9.340975163000e-03       9.340975163002e-03       9.340975163000e-03       4.615753487679e-01       2.606918122369e-03       2.606918122371e-03       2.606918122370e-03       3.512248449553e-03       3.512248449553e-03       3.512248449553e-03       3.967913403542e-01       3.967913403542e-01       3.967913403542e-01 
       2.316977030767e-01      -3.428799519690e-02      -5.438793884367e+02      -6.436292597902e+02      -3.427603007695e-02      -5.924771143883e+00      -5.924771143883e+00      -5.924771143883e+00      -5.956885308003e+02       2.408543189484e-02       2.408541929399e-02       1.287253109940e+03       9.949720080550e-01       4.050324376290e-02      -1.107429947866e-06       2.521926559832e-06      -8.125210066769e-07       4.909297934752e-01       4.974852036642e-01      -8.003632839589e-07       9.041443232794e-03       9.041443232794e-03       9.041443232791e-03       4.701653360614e-01       2.330098469937e-03       2.330098469936e-03       2.330098469935e-03       3.494265363330e-03       3.494265363330e-03       3.494265363330e-03       3.823533193435e-01       3.823533193436e-01       3.823533193436e-01 
       2.394484628208e-01      -3.289834748518e-02      -5.616087951245e+02      -6.586608547923e+02      -3.288685713751e-02      -5.733108187412e+00      -5.733108187412e+00      -5.733108187412e+00      -6.103503651305e+02       2.310647988430e-02       2.310646858040e-02       1.317316529209e+03       1.019296393988e+00       3.885444482916e-02      -1.060501239589e-06       2.438000281406e-06      -7.551892597112e-07       5.035194284208e-01       5.096474534906e-01      -7.435034375380e-07       8.298069041027e-03       8.298069041023e-03       8.298069041027e-03       4.817059112998e-01       2.229961534015e-03       2.229961534017e-03       2.229961534015e-03       3.495374718731e-03       3.495374718732e-03       3.495374718731e-03       3.511294589773e-01       3.511294589774e-01       3.511294589773e-01 
       2.474608052984e-01      -3.164750163145e-02      -5.830957078795e+02      -6.756083237994e+02      -3.163643446518e-02      -5.543973643711e+00      -5.543973643711e+00      -5.543973643710e+00      -6.271099141218e+02       2.222846711944e-02       2.222845705797e-02       1.351211683549e+03       1.047074471730e+00       3.737499078548e-02      -1.016210086569e-06       2.343194390643e-06      -7.167035309878e-07       5.179744099678e-01       5.235365304291e-01      -7.054358692850e-07       8.414453524996e-03       8.414453524992e-03       8.414453524977e-03       4.949398117088e-01       2.118479050101e-03       2.118479050092e-03       2.118479050078e-03       3.479001774973e-03       3.479001774972e-03       3.479001774971e-03       3.443143779478e-01       3.443143779478e-01       3.443143779483e-01 
       2.557449404943e-01      -3.038634394685e-02      -6.021701163732e+02      -6.919972739673e+02      -3.037571082708e-02      -5.350954207290e+00      -5.350954207290e+00      -5.350954207290e+00      -6.430574982157e+02       2.134098209345e-02       2.134097316033e-02       1.383989788836e+03       1.073575185087e+00       3.588106115351e-02      -9.742571007690e-07       2.250171073868e-06      -6.834330812451e-07       5.315374697290e-01       5.367869199432e-01      -6.726002284874e-07       7.940871575872e-03       7.940871575868e-03       7.940871575872e-03       5.075046697072e-01       2.009875449059e-03       2.009875449055e-03       2.009875449058e-03       3.465640393191e-03       3.465640393190e-03       3.465640393191e-03       3.187048271482e-01       3.187048271482e-01       3.187048271482e-01 
       2.643119848748e-01      -2.900966944294e-02      -6.140381686757e+02      -7.056571493395e+02      -2.899951937112e-02      -5.156435288777e+00      -5.156435288764e+00      -5.156435288750e+00      -6.557351412455e+02       2.037386611640e-02       2.037385835354e-02       1.411309752184e+03       1.094774045297e+00       3.425545999887e-02      -9.307371494281e-07       2.154489717440e-06      -6.480613856197e-07       5.419533964616e-01       5.473863849267e-01      -6.377217310797e-07       7.939699189185e-03       7.939699189134e-03       7.939699189077e-03       5.175067753809e-01       1.866948953083e-03       1.866948953037e-03       1.866948952985e-03       3.454935203174e-03       3.454935203175e-03       3.454935203175e-03       3.185066348810e-01       3.185066348820e-01       3.185066348830e-01 
       2.731741243423e-01      -2.753823575838e-02      -6.186087299132e+02      -7.162368831692e+02      -2.752860925052e-02      -4.948518967292e+00      -4.948518967292e+00      -4.948518967292e+00      -6.648487957886e+02       1.933848653687e-02       1.933848012944e-02       1.432469434536e+03       1.110160319390e+00       3.251666149106e-02      -8.867860185044e-07       2.042810699909e-06      -6.273466296737e-07       5.490438287209e-01       5.550795421477e-01      -6.175473556041e-07       7.369666348482e-03       7.369666348482e-03       7.369666348486e-03       5.246698245363e-01       1.645992249774e-03       1.645992249777e-03       1.645992249775e-03       3.438666036471e-03       3.438666036471e-03       3.438666036471e-03       2.853754897742e-01       2.853754897743e-01       2.853754897742e-01 
       2.823448042540e-01      -2.608323293062e-02      -6.209197647893e+02      -7.256287460512e+02      -2.607412365105e-02      -4.699077308020e+00      -4.699077308020e+00      -4.699077308020e+00      -6.726707357013e+02       1.831562164874e-02       1.831561584658e-02       1.451253374244e+03       1.123413868595e+00       3.079890977084e-02      -8.429839192774e-07       1.943707607800e-06      -5.945095896906e-07       5.550125141061e-01       5.617063490533e-01      -5.852441502496e-07       7.012208454197e-03       7.012208454196e-03       7.012208454197e-03       5.308248736135e-01       1.590509502937e-03       1.590509502937e-03       1.590509502938e-03       3.440135100485e-03       3.440135100485e-03       3.440135100485e-03       2.618914426733e-01       2.618914426733e-01       2.618914426733e-01 
       2.918389523005e-01      -2.477012558012e-02      -6.276654723706e+02      -7.366615133544e+02      -2.476147781007e-02      -4.519605257861e+00      -4.519605257861e+00      -4.519605257861e+00      -6.824773206241e+02       1.739323802769e-02       1.739323283131e-02       1.473319110760e+03       1.139868547625e+00       2.924866477392e-02      -8.016446850342e-07       1.865941879555e-06      -5.477856803610e-07       5.629240857429e-01       5.699337348203e-01      -5.389921756544e-07       6.915477760256e-03       6.915477760259e-03       6.915477760255e-03       5.385580351058e-01       1.522032595375e-03       1.522032595379e-03       1.522032595381e-03       3.435199638312e-03       3.435199638313e-03       3.435199638313e-03       2.514216096175e-01       2.514216096175e-01       2.514216096174e-01 
       3.016732417931e-01      -2.364091610344e-02      -6.420041394787e+02      -7.508810543541e+02      -2.363265926360e-02      -4.304242328492e+00      -4.304242328492e+00      -4.304242328492e+00      -6.959755830952e+02       1.659965853352e-02       1.659965426671e-02       1.501758374329e+03       1.162339676981e+00       2.791345958097e-02      -7.644743598207e-07       1.754863305148e-06      -5.469590635966e-07       5.743103456108e-01       5.811692999307e-01      -5.385597744274e-07       6.579363989153e-03       6.579363989153e-03       6.579363989153e-03       5.491978669777e-01       1.335178507165e-03       1.335178507164e-03       1.335178507165e-03       3.414367525048e-03       3.414367525048e-03       3.414367525048e-03       2.345206776973e-01       2.345206776974e-01       2.345206776973e-01 
       3.118664052426e-01      -2.262749296296e-02      -6.608852361770e+02      -7.672666376990e+02      -2.261958441293e-02      -4.154611948606e+00      -4.154611948606e+00      -4.154611948606e+00      -7.118930152736e+02       1.588752616370e-02       1.588752223264e-02       1.534529708158e+03       1.188775315051e+00       2.671461644297e-02      -7.302640381441e-07       1.695625800528e-06      -5.032166988787e-07       5.878862527911e-01       5.943871623594e-01      -4.951663139770e-07       6.316319720885e-03       6.316319720887e-03       6.316319720886e-03       5.617481917590e-01       1.314714259899e-03       1.314714259898e-03       1.314714259898e-03       3.412068073634e-03       3.412068073634e-03       3.412068073634e-03       2.218860678607e-01       2.218860678606e-01       2.218860678606e-01 
       3.224396112531e-01      -2.161903214573e-02      -6.776183238759e+02      -7.831127239871e+02      -2.161147317355e-02      -4.006206490547e+00      -4.006206490547e+00      -4.006206490547e+00      -7.270540845622e+02       1.517919252587e-02       1.517918924669e-02       1.566222043203e+03       1.214014979873e+00       2.552290740640e-02      -6.970059344682e-07       1.616218001841e-06      -4.824970824553e-07       6.006462954252e-01       6.070070151368e-01      -4.747998017056e-07       6.208540730800e-03       6.208540730800e-03       6.208540730799e-03       5.737065012130e-01       1.176575886352e-03       1.176575886353e-03       1.176575886352e-03       3.392860330536e-03       3.392860330536e-03       3.392860330536e-03       2.214262525503e-01       2.214262525503e-01       2.214262525503e-01 
       3.334169220032e-01      -2.055960017024e-02      -6.879408637665e+02      -7.964735148843e+02      -2.055241376123e-02      -3.827055031134e+00      -3.827055031134e+00      -3.827055031134e+00      -7.392591308785e+02       1.443444718429e-02       1.443444454345e-02       1.592943787151e+03       1.234457282196e+00       2.427116375523e-02      -6.638073762032e-07       1.521427294074e-06      -4.773111963843e-07       6.105855058207e-01       6.172281711031e-01      -4.699948345656e-07       5.792852246219e-03       5.792852246234e-03       5.792852246220e-03       5.833172605790e-01       1.013437828412e-03       1.013437828407e-03       1.013437828410e-03       3.367676250383e-03       3.367676250382e-03       3.367676250382e-03       1.958651906123e-01       1.958651906121e-01       1.958651906123e-01 
       3.448258544392e-01      -1.948622003819e-02      -6.941468346138e+02      -8.080448644237e+02      -1.947941268768e-02      -3.637095129301e+00      -3.637095129301e+00      -3.637095129302e+00      -7.494122087167e+02       1.368043372110e-02       1.368043125854e-02       1.616086648858e+03       1.251542881217e+00       2.300428953139e-02      -6.305162673956e-07       1.456705024878e-06      -4.417708980133e-07       6.186386647381e-01       6.257710057649e-01      -4.348437773301e-07       5.612991196617e-03       5.612991196615e-03       5.612991196619e-03       5.913188442537e-01       1.009346475846e-03       1.009346475846e-03       1.009346475846e-03       3.382442789434e-03       3.382442789433e-03       3.382442789433e-03       1.875364115274e-01       1.875364115275e-01       1.875364115274e-01 
       3.566980764278e-01      -1.848388811097e-02      -7.027178104364e+02      -8.204725906860e+02      -1.847743285769e-02      -3.487828306403e+00      -3.487828306403e+00      -3.487828306403e+00      -7.606089363093e+02       1.297593441352e-02       1.297593231204e-02       1.640942255602e+03       1.270305899526e+00       2.182008891351e-02      -5.989420736446e-07       1.383221207579e-06      -4.201724408674e-07       6.277318188526e-01       6.351525361580e-01      -4.136050133470e-07       5.169611389345e-03       5.169611389343e-03       5.169611389345e-03       6.001328805373e-01       9.225010842031e-04       9.225010842036e-04       9.225010842037e-04       3.359262011378e-03       3.359262011378e-03       3.359262011378e-03       1.701124964967e-01       1.701124964967e-01       1.701124964967e-01 
       3.690702806031e-01      -1.758518278307e-02      -7.171414727321e+02      -8.354147296434e+02      -1.757903968169e-02      -3.329930473893e+00      -3.329930473893e+00      -3.329930473893e+00      -7.746982995248e+02       1.234506065283e-02       1.234505882271e-02       1.670826677870e+03       1.293784786861e+00       2.075888637923e-02      -5.693926710428e-07       1.316921942834e-06      -3.975074614182e-07       6.395362684083e-01       6.468920021746e-01      -3.912560702977e-07       5.152832105637e-03       5.152832105637e-03       5.152832105637e-03       6.112507435928e-01       8.549417363680e-04       8.549417363675e-04       8.549417363682e-04       3.354911272146e-03       3.354911272145e-03       3.354911272146e-03       1.634195066505e-01       1.634195066505e-01       1.634195066505e-01 
       3.819852951070e-01      -1.674438951154e-02      -7.338968645094e+02      -8.516068096826e+02      -1.673853825243e-02      -3.184525729359e+00      -3.184525729359e+00      -3.184525729359e+00      -7.901385143018e+02       1.175408185338e-02       1.175408027643e-02       1.703210972479e+03       1.319490377003e+00       1.976463742055e-02      -5.418590796835e-07       1.255396646403e-06      -3.761370316976e-07       6.525322615515e-01       6.597448183211e-01      -3.701805926746e-07       4.654235651764e-03       4.654235651771e-03       4.654235651768e-03       6.234125550839e-01       7.917564739248e-04       7.917564739218e-04       7.917564739227e-04       3.352547158743e-03       3.352547158743e-03       3.352547158743e-03       1.509797236557e-01       1.509797236555e-01       1.509797236556e-01 
       3.954935144500e-01      -1.589775417476e-02      -7.472614790348e+02      -8.666897489013e+02      -1.589219870995e-02      -3.039461541378e+00      -3.039461541378e+00      -3.039461541378e+00      -8.041795570001e+02       1.115971390201e-02       1.115971255417e-02       1.733376984504e+03       1.342942566200e+00       1.876522629385e-02      -5.145070963472e-07       1.189774892548e-06      -3.594018019966e-07       6.641382888815e-01       6.714709293534e-01      -3.537463964091e-07       4.619499728062e-03       4.619499728062e-03       4.619499728066e-03       6.344889207012e-01       7.280301378231e-04       7.280301378231e-04       7.280301378215e-04       3.337484512639e-03       3.337484512639e-03       3.337484512639e-03       1.386411583088e-01       1.386411583088e-01       1.386411583087e-01 
       4.096547694475e-01      -1.504720275969e-02      -7.570623227236e+02      -8.804499875885e+02      -1.504194604937e-02      -2.898640278453e+00      -2.898640278453e+00      -2.898640278453e+00      -8.166251713798e+02       1.056247035172e-02       1.056246916152e-02       1.760897593625e+03       1.363801054020e+00       1.776134859639e-02      -4.875382263474e-07       1.131641950954e-06      -3.363226972986e-07       6.742321781816e-01       6.819001960371e-01      -3.309727282194e-07       4.517070950432e-03       4.517070950429e-03       4.517070950432e-03       6.443024350829e-01       6.868431316107e-04       6.868431316105e-04       6.868431316096e-04       3.330259687217e-03       3.330259687217e-03       3.330259687217e-03       1.322555084247e-01       1.322555084248e-01       1.322555084247e-01 
       4.245408093727e-01      -1.423656184274e-02      -7.683489407556e+02      -8.948156100963e+02      -1.423158898447e-02      -2.762256178464e+00      -2.762256178464e+00      -2.762256178464e+00      -8.297791779454e+02       9.993150212727e-03       9.993149245635e-03       1.789628965373e+03       1.385803691430e+00       1.680417918365e-02      -4.615888135937e-07       1.066076833580e-06      -3.237502209405e-07       6.850217802676e-01       6.929015270255e-01      -3.186896070878e-07       4.278320675577e-03       4.278320675584e-03       4.278320675582e-03       6.546699851177e-01       6.016885650862e-04       6.016885650871e-04       6.016885650870e-04       3.309053231305e-03       3.309053231305e-03       3.309053231305e-03       1.230611083244e-01       1.230611083244e-01       1.230611083244e-01 
       4.402386535342e-01      -1.348151328476e-02      -7.834977659933e+02      -9.109376288876e+02      -1.347680348447e-02      -2.623020336464e+00      -2.623020336464e+00      -2.623020336464e+00      -8.449195421489e+02       9.462759355269e-03       9.462758502388e-03       1.821873122834e+03       1.411051515670e+00       1.591211740687e-02      -4.370518628788e-07       1.013676259325e-06      -3.022730412417e-07       6.976510693596e-01       7.055254603558e-01      -2.974793292473e-07       3.915228939301e-03       3.915228939301e-03       3.915228939302e-03       6.666003375126e-01       5.682032622378e-04       5.682032622379e-04       5.682032622372e-04       3.313272506219e-03       3.313272506219e-03       3.313272506219e-03       1.153715563557e-01       1.153715563558e-01       1.153715563557e-01 
       4.568552031228e-01      -1.275036386100e-02      -7.988642962086e+02      -9.276318753858e+02      -1.274590902958e-02      -2.500807289332e+00      -2.500807289332e+00      -2.500807289332e+00      -8.605496063560e+02       8.949474544990e-03       8.949473809361e-03       1.855261732004e+03       1.437132835626e+00       1.504891198237e-02      -4.132694045155e-07       9.599746011561e-07      -2.843682701192e-07       7.106370895192e-01       7.185661379794e-01      -2.798336124732e-07       3.827411186089e-03       3.827411186090e-03       3.827411186089e-03       6.789281976062e-01       5.289961692088e-04       5.289961692092e-04       5.289961692088e-04       3.296531680978e-03       3.296531680978e-03       3.296531680978e-03       1.047032527685e-01       1.047032527685e-01       1.047032527685e-01 
       4.745237224796e-01      -1.201958347222e-02      -8.116536186210e+02      -9.435652299513e+02      -1.201538449588e-02      -2.364669308368e+00      -2.364669308368e+00      -2.364669308368e+00      -8.751810028360e+02       8.436471003839e-03       8.436470379331e-03       1.887128555790e+03       1.461606610572e+00       1.418642957398e-02      -3.897983135386e-07       9.064204751491e-07      -2.672482336246e-07       7.226345817954e-01       7.308030423116e-01      -2.629744654387e-07       3.766272034428e-03       3.766272034427e-03       3.766272034426e-03       6.904686289465e-01       4.835699225258e-04       4.835699225260e-04       4.835699225263e-04       3.296415559623e-03       3.296415559623e-03       3.296415559623e-03       9.637939606946e-02       9.637939606947e-02       9.637939606948e-02 
       4.934131665782e-01      -1.131021232838e-02      -8.253070052821e+02      -9.600385091087e+02      -1.130626144622e-02      -2.231987360121e+00      -2.231987360121e+00      -2.231987360121e+00      -8.903740578037e+02       7.938342225167e-03       7.938341676617e-03       1.920075225627e+03       1.486999518156e+00       1.334886818459e-02      -3.669672549083e-07       8.547374220009e-07      -2.501854459575e-07       7.351483964261e-01       7.434995129138e-01      -2.461643427754e-07       3.513681392889e-03       3.513681392879e-03       3.513681392898e-03       7.024440305886e-01       4.596270468870e-04       4.596270468833e-04       4.596270468874e-04       3.292839924844e-03       3.292839924843e-03       3.292839924844e-03       8.830400516306e-02       8.830400516313e-02       8.830400516298e-02 
       5.137419721116e-01      -1.063159536024e-02      -8.417217232306e+02      -9.781694960630e+02      -1.062788126326e-02      -2.109253852218e+00      -2.109253852218e+00      -2.109253852218e+00      -9.073080099928e+02       7.461797103166e-03       7.461796707169e-03       1.956337307046e+03       1.515260162983e+00       1.254745665767e-02      -3.449577052903e-07       7.952401659963e-07      -2.434134132890e-07       7.492087039537e-01       7.576298418584e-01      -2.396329498546e-07       3.207710361910e-03       3.207710361912e-03       3.207710361912e-03       7.157909651117e-01       3.600795426560e-04       3.600795426560e-04       3.600795426560e-04       3.274519858354e-03       3.274519858354e-03       3.274519858354e-03       8.219715850021e-02       8.219715850019e-02       8.219715850020e-02 
       5.357990895965e-01      -9.958248988162e-03      -8.574609302547e+02      -9.965842130398e+02      -9.954770253434e-03      -1.981097123584e+00      -1.981097123584e+00      -1.981097123584e+00      -9.243650148916e+02       6.989053217440e-03       6.989052894204e-03       1.993166847209e+03       1.543758374430e+00       1.175254705115e-02      -3.232163657149e-07       7.428988112988e-07      -2.302911315226e-07       7.632815097706e-01       7.718789604649e-01      -2.267502859042e-07       3.006181617577e-03       3.006181617579e-03       3.006181617577e-03       7.292388250099e-01       3.199729764132e-04       3.199729764157e-04       3.199729764140e-04       3.265606749325e-03       3.265606749325e-03       3.265606749325e-03       7.618631807758e-02       7.618631807762e-02       7.618631807760e-02 
       5.599772282117e-01      -9.292067720226e-03      -8.736403662810e+02      -1.015785620607e+03      -9.288821835526e-03      -1.861162141762e+00      -1.861162141762e+00      -1.861162141762e+00      -9.421160108100e+02       6.521424208030e-03       6.521423928504e-03       2.031569767559e+03       1.573419117887e+00       1.096624196589e-02      -3.016767957411e-07       6.966138054565e-07      -2.117203360636e-07       7.779171046908e-01       7.867093505269e-01      -2.084165817404e-07       2.891098245696e-03       2.891098245696e-03       2.891098245696e-03       7.432377758835e-01       3.016761452254e-04       3.016761452249e-04       3.016761452246e-04       3.256275398165e-03       3.256275398165e-03       3.256275398165e-03       6.837894059765e-02       6.837894059766e-02       6.837894059765e-02 
       5.868276469052e-01      -8.636577813731e-03      -8.920526996763e+02      -1.036751614486e+03      -8.633560860464e-03      -1.738749836908e+00      -1.738749836908e+00      -1.738749836908e+00      -9.616121315400e+02       6.061185871697e-03       6.061185651717e-03       2.073501858992e+03       1.605973359803e+00       1.019230309159e-02      -2.804541990261e-07       6.462336502359e-07      -1.981998165938e-07       7.940525133858e-01       8.029864847726e-01      -1.951289469029e-07       2.575014951269e-03       2.575014951269e-03       2.575014951270e-03       7.586048438665e-01       2.606023000697e-04       2.606023000698e-04       2.606023000697e-04       3.244699409299e-03       3.244699409299e-03       3.244699409299e-03       6.377823930947e-02       6.377823930947e-02       6.377823930946e-02 
       6.171549983777e-01      -7.976240529256e-03      -9.110248517637e+02      -1.059047757301e+03      -7.973454303621e-03      -1.616796136709e+00      -1.616796136709e+00      -1.616796136709e+00      -9.822530046681e+02       5.597752098105e-03       5.597751883330e-03       2.118094249178e+03       1.640458244175e+00       9.413037550412e-03      -2.590496421539e-07       6.052365667836e-07      -1.747483297563e-07       8.110811512259e-01       8.202289501753e-01      -1.719123597299e-07       2.557908942140e-03       2.557908942138e-03       2.557908942136e-03       7.748877520289e-01       2.823899919699e-04       2.823899919697e-04       2.823899919692e-04       3.246938583017e-03       3.246938583017e-03       3.246938583017e-03       5.467762218538e-02       5.467762218540e-02       5.467762218544e-02 
       6.521912869219e-01      -7.309730922313e-03      -9.324957481234e+02      -1.083835034029e+03      -7.307177524482e-03      -1.489426750810e+00      -1.489426750810e+00      -1.489426750810e+00      -1.005258069648e+03       5.129870352534e-03       5.129870197086e-03       2.167668908127e+03       1.678880071098e+00       8.626262124248e-03      -2.374544140622e-07       5.522204560975e-07      -1.627418220986e-07       8.300953909949e-01       8.394398754061e-01      -1.601427860891e-07       2.315822937470e-03       2.315822937471e-03       2.315822937472e-03       7.930259456227e-01       2.269963720165e-04       2.269963720163e-04       2.269963720170e-04       3.233948520027e-03       3.233948520027e-03       3.233948520027e-03       4.897264207898e-02       4.897264207894e-02       4.897264207894e-02 
       6.939373487139e-01      -6.622726720337e-03      -9.564235470570e+02      -1.111721241359e+03      -6.620413310727e-03      -1.358240707995e+00      -1.358240707995e+00      -1.358240707995e+00      -1.031105205988e+03       4.647733933893e-03       4.647733818007e-03       2.223441431702e+03       1.722055621207e+00       7.815529111201e-03      -2.151571862954e-07       4.998282209119e-07      -1.479980924373e-07       8.514371633101e-01       8.610276649602e-01      -1.456433379795e-07       2.290959373246e-03       2.290959373246e-03       2.290959373243e-03       8.134154971236e-01       1.915663073286e-04       1.915663073312e-04       1.915663073301e-04       3.222124855803e-03       3.222124855804e-03       3.222124855804e-03       4.082233374667e-02       4.082233374667e-02       4.082233374668e-02 
       7.458869485276e-01      -5.901278190928e-03      -9.846328312063e+02      -1.144458657159e+03      -5.899216825807e-03      -1.219987002148e+00      -1.219987002148e+00      -1.219987002148e+00      -1.061467606081e+03       4.141327097562e-03       4.141327014588e-03       2.288916377548e+03       1.772769122273e+00       6.963974625093e-03      -1.917691240613e-07       4.462804321479e-07      -1.311251634485e-07       8.765172992861e-01       8.863844321098e-01      -1.290269401251e-07       2.021947539528e-03       2.021947539524e-03       2.021947539526e-03       8.373560259073e-01       1.590918133909e-04       1.590918133899e-04       1.590918133897e-04       3.213069519355e-03       3.213069519355e-03       3.213069519355e-03       3.477651572289e-02       3.477651572294e-02       3.477651572288e-02 
       8.146850750403e-01      -5.120776278989e-03      -1.019304264847e+03      -1.184730300594e+03      -5.118987559139e-03      -1.065322637947e+00      -1.065322637947e+00      -1.065322637947e+00      -1.098813772114e+03       3.593547453294e-03       3.593547396406e-03       2.369459788174e+03       1.835147732974e+00       6.042847799879e-03      -1.664345880361e-07       3.869115933779e-07      -1.142128872445e-07       9.073637185569e-01       9.175737540949e-01      -1.123921706969e-07       1.866477949488e-03       1.866477949489e-03       1.866477949489e-03       8.668107503327e-01       1.297923735050e-04       1.297923735051e-04       1.297923735054e-04       3.195980783147e-03       3.195980783147e-03       3.195980783147e-03       2.734055936600e-02       2.734055936600e-02       2.734055936600e-02 
       9.140397592005e-01      -4.249995340046e-03      -1.064886636507e+03      -1.237677611930e+03      -4.248510835883e-03      -8.933884926894e-01      -8.933884926888e-01      -8.933884926896e-01      -1.147915884625e+03       2.982350635763e-03       2.982350594145e-03       2.475354548828e+03       1.917160861912e+00       5.015077193022e-03      -1.381883810131e-07       3.244976359806e-07      -9.157857816608e-08       9.479188731352e-01       9.585803408887e-01      -9.006750708020e-08       1.418354777254e-03       1.418354777260e-03       1.418354777265e-03       9.055258080821e-01       1.203660276407e-04       1.203660276312e-04       1.203660276428e-04       3.184869477328e-03       3.184869477325e-03       3.184869477328e-03       2.215943802211e-02       2.215943802209e-02       2.215943802205e-02 
       1.071735312833e+00      -3.276286645034e-03      -1.128607308171e+03      -1.311698972888e+03      -3.275142278610e-03      -6.960966641511e-01      -6.960966641511e-01      -6.960966641511e-01      -1.216562833807e+03       2.298996325484e-03       2.298996308587e-03       2.623397425224e+03       2.031817405413e+00       3.865964686052e-03      -1.065640301486e-07       2.485262074157e-07      -7.233073948108e-08       1.004615268745e+00       1.015908631541e+00      -7.116588295083e-08       1.023781334025e-03       1.023781334010e-03       1.023781334021e-03       9.596606891400e-01       6.731875015078e-05       6.731875015260e-05       6.731875015216e-05       3.167558223423e-03       3.167558223425e-03       3.167558223425e-03       1.605141117868e-02       1.605141117877e-02       1.605141117871e-02 
       1.321588943468e+00      -2.316649170201e-03      -1.213523942678e+03      -1.410345279417e+03      -2.315839998045e-03      -4.979047288944e-01      -4.979047288944e-01      -4.979047288943e-01      -1.308049342541e+03       1.625586750821e-03       1.625586743639e-03       2.820690190686e+03       2.184618903056e+00       2.733570965374e-03      -7.536489236079e-08       1.766903710278e-07      -5.022797395401e-08       1.080173008153e+00       1.092309402124e+00      -4.940430610729e-08       8.146441988222e-04       8.146441988231e-04       8.146441988238e-04       1.031819589559e+00       4.366822566482e-05       4.366822566523e-05       4.366822566525e-05       3.156775250210e-03       3.156775250211e-03       3.156775250211e-03       9.564368332359e-03       9.564368332341e-03       9.564368332339e-03 
